CMTE_ID|CMTE_NAME|CMTE_DESIGN|CMTE_TYPE|CMTE_PTY_AFFILIATION|CAND_ID|CONNECTED_ORG_TYPE|CONNECTED_ORG_NAME|CMTE_LAT|CMTE_LONG|CMTE_ZIP|CMTE_CITY|CMTE_STATE
C00003160|POLITICAL EDUCATIONAL FUND OF THE BUILDING AND CONSTRUCTION TRADES DEPARTMENT, AFL-CIO|U|Q|UNK||L||38.89531540217391|-77.01958254710144|20006|WASHINGTON|DC
C00003194|CALIFORNIA MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE - FEDERAL|U|Q|UNK||M|CALIFORNIA MEDICAL ASSOCIATION|38.430597276190475|-121.44452857142855|95814|SACRAMENTO|CA
C00003210|UTAH MEDICAL POLITICAL ACTION COMMITTEE|U|Q|||T|AMERICAN MEDICAL POLITICAL ACTION COMMITTEE|40.659997|-111.88394|84107|SALT LAKE CITY,|UT
C00003251|NEA FUND FOR CHILDREN AND PUBLIC EDUCATION|B|Q|UNK||L||38.89531540217391|-77.01958254710144|20036|WASHINGTON|DC
C00003327|OHIO STATE MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE (OSMAPAC)|U|Q|||M|OHIO STATE MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE (OSMAPAC)|40.021665|-83.14762|43026|HILLIARD|OH
C00003418|REPUBLICAN NATIONAL COMMITTEE|U|Y|REP|||HOUSE MAJORITY TRUST|38.89531540217391|-77.01958254710144|20003|WASHINGTON|DC
C00003558|NATIONAL COMMITTEE FOR AN EFFECTIVE CONGRESS|U|Q|NNE||M|NONE|38.89531540217391|-77.01958254710144|20003|WASHINGTON|DC
C00003590|UNITED STEELWORKERS POLITICAL ACTION FUND|B|Q|NNE||L|USW WORKS|40.43987933333333|-80.00114248717952|15222|PITTSBURGH|PA
C00003632|INTL UNION OF BRICKLAYERS & ALLIED CRAFTWORKERS PAC|B|Q|UNK||L||38.89531540217391|-77.01958254710144|20004|WASHINGTON|DC
C00003764|NATIONAL RESTAURANT ASSOCIATION PAC (RESTAURANT PAC)|B|Q|UNK||M|NATIONAL RESTAURANT ASSOCIATION|38.89531540217391|-77.01958254710144|20036|WASHINGTON|DC
C00003806|AFL-CIO COPE POLITICAL CONTRIBUTIONS COMMITTEE|B|Q|UNK||L|AFL-CIO|38.89531540217391|-77.01958254710144|20006|WASHINGTON|DC
C00003855|NATIONAL CONFECTIONERS ASSOCIATION OF THE UNITED STATES, INC. POLITICAL ACTION COMMITTEE (CANDY PAC)|B|Q|||T|NATIONAL CONFECTIONERS ASSOCIATION OF THE UNITED STATES, INC.|38.89531540217391|-77.01958254710144|20007|WASHINGTON|DC
C00003863|DISTRICT NO. 1-PCD, MARINE ENGINEERS' BENEFICIAL ASSOCIATION - RETIREES' GROUP FUND (MEBA-|B|Q|UNK||L||38.89531540217391|-77.01958254710144|20001|WASHINGTON|DC
C00003897|6TH CONGRESSIONAL DISTRICT DEMOCRATIC COMMITTEE OF VIRGINIA|U|Y|DEM|||VIRGINIA DEMOCRATIC PARTY|37.794344|-79.47658|24450|LEXINGTON|VA
C00003970|IOWA MEDICAL SOCIETY POLITICAL ACTION COMMITTEE|U|Q|||M|IOWA MEDICAL SOCIETY|41.582213333333335|-93.76801733333333|50265|WEST DES MOINES|IA
C00003988|NEBRASKA DEMOCRATIC PARTY|U|Y|DEM|||DOLLARS FOR DEMOCRATS|40.81781506666667|-96.69156293333332|68508|LINCOLN|NE
C00004036|SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION)|B|Q|||L|SERVICE EMPLOYEES INTERNATIONAL UNION|38.89531540217391|-77.01958254710144|20036|WASHINGTON|DC
C00004101|NATIONAL UTILITY CONTRACTORS ASSOCIATION LEGISLATIVE INFORMATION AND ACTION COMMITTEE|B|Q|UNK||T|NATIONAL UTILITY CONTRACTORS ASSOCIATION|38.83442477777778|-77.28774144444445|22030|FAIRFAX|VA
C00004275|AMERICAN BANKERS ASSOCIATION PAC (BANKPAC)|B|Q|NNE||T|ARKANSAS BANKERS ASSOCIATION PAC INC.|38.89531540217391|-77.01958254710144|20036|WASHINGTON|DC
C00004325|SEAFARERS POLITICAL ACTIVITY DONATION - SEAFARERS INTERNATIONAL UNION OF NA-AGLIWD/NMU|U|Q|||L|POLITICAL AND LEGISLATIVE ORGANIZATION ON WATCH|38.839663|-76.91478|20746|CAMP SPRINGS|MD
C00004440|TEAMSTERS LOCAL 745 DRIVE|U|Q|||L|TEAMSTERS LOCAL NO. 745|32.785762754098364|-96.78275256557379|75217|DALLAS|TX
C00004473|NAT'L TELECOMMUNICATIONS COOPERATIVE ASSN./TELECOMMUNICATIONS EDUCATION COMMITTEE ORG.|B|Q|||T|NATIONAL TELECOMMUNICATIONS COOPERATIVE ASSOCIATION|38.87518503125|-77.09935687500001|22203|ARLINGTON|VA
C00004606|KANSAS REPUBLICAN PARTY|U|Y|REP|||NONE|39.041098899999994|-95.74326307499999|66604|TOPEKA|KS
C00004812|MORTGAGE BANKERS ASSOCIATION POLITICAL ACTION COMMITTEE (MORPAC)|B|Q|UNK||T|MORTGAGE BANKERS ASSOCIATION|38.89531540217391|-77.01958254710144|20036|WASHINGTON|DC
C00004861|UNITE HERE TIP CAMPAIGN COMMITTEE|U|Q|||L|UNITE HERE|40.76633930120482|-73.97691936746988|10001|NEW YORK|NY
C00004879|AMERICAN BUS ASSOCIATION-BUSPAC POLITICAL ACTION COMMITTEE|U|Q|UNK||T||38.89531540217391|-77.01958254710144|20002|WASHINGTON|DC
C00004911|ALABAMA MEDICAL PAC CONNECTED WITH THE MEDICAL ASSOCIATION OF THE STATE OF ALABAMA|U|Q|UNK||M|MEDICAL ASSOCIATION OF THE STATE OF ALABAMA|32.293839742857145|-86.24048460000002|36101|MONTGOMERY|AL
C00004929|PENNSYLVANIA MEDICAL SOCIETY POLITICAL ACTION COMMITTEE FEDERAL|U|Q|UNK||T|AMERICAN MEDICAL POLITICAL ACTION COMMITTEE|40.28232126923077|-76.85854892307692|17105|HARRISBURG|PA
C00004952|ELECTRIC POWER ASSOCIATIONS OF MISSISSIPPI ACTION COMMITTEE FOR RURAL ELECTRIFICATION|U|Q|UNK||C|ELECTRIC POWER ASSOCIATIONS OF MS|32.531631000000004|-90.11101149999999|39158|RIDGELAND|MS
C00004994|PROFESSIONAL INSURANCE AGENTS POLITICAL ACTION COMMITTEE|B|Q|NNE||T|NATIONAL ASSOCIATION OF PROFESSIONAL INSURANCE AGENTS|38.79919622727272|-77.09773936363636|22314|ALEXANDRIA|VA
C00005041|REGULA FOR CONGRESS COMMITTEE|P|H|REP|H6OH16029||NONE|38.79919622727272|-77.09773936363636|22314|ALEXANDRIA|VA
C00005132|SOUTH DAKOTA STATE MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE (SDSMAPAC)|U|Q|UNK||M|SOUTH DAKOTA STATE MEDICAL ASSOCIATION|43.6194702|-96.766635|57105|SIOUX FALLS|SD
C00005157|INTERNATIONAL BROTHERHOOD OF BOILERMAKERS CAMPAIGN ASSISTANCE FUND|B|Q|||L|INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS & HELP|39.104101066666665|-94.69970146666667|66101|KANSAS CITY|KS
C00005173|STATE DEMOCRATIC EXECUTIVE COMMITTEE OF ALABAMA|U|Y|DEM|||DOLLARS FOR DEMOCRATS|32.293839742857145|-86.24048460000002|36101|MONTGOMERY|AL
C00005249|NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS POLITICAL ACTION COMM|B|Q|UNK||M|NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS|38.868151714285716|-77.18873671428572|22042|FALLS CHURCH|VA
C00005462|10TH DISTRICT REPUBLICAN CONGRESSIONAL COMMITTEE|U|Y|REP|||REPUBLICAN PARTY OF VIRGINIA INC|39.044855|-77.38701|20165|POTOMAC FALLS|VA
C00005488|ILLINOIS STATE MEDICAL SOCIETY POLITICAL ACTION COMMITTEE|U|Q|UNK||T|ILLINOIS STATE MEDICAL SOCIETY.|41.85168971764706|-87.67981902352942|60602|CHICAGO|IL
C00005561|DEMOCRATIC EXECUTIVE COMMITTEE OF FLORIDA|U|Y|DEM|||DSP JOINT VICTORY FUND|30.46455347058824|-84.30047100000002|32301|TALLAHASSEE|FL
C00005660|AMERICAN ASSOCIATION OF ORAL AND MAXILLOFACIAL SURGEONS POLITICAL ACTION COMMITTEE|U|Q|UNK||M|AMERICAN ASSOCIATION OF ORAL AND MAXILLOFACIAL SURGEONS|42.008429|-87.89234|60018|ROSEMONT|IL
C00005751|CALIFORNIA DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE - FEDERAL FUND|U|Q|UNK||T||38.430597276190475|-121.44452857142855|95814|SACRAMENTO|CA
C00005785|WYOMING REPUBLICAN PARTY, INC.|U|Y|REP||||42.87774939999999|-106.4548814|82601|CASPER|WY
C00005801|6TH DISTRICT REPUBLICAN COMMITTEE|U|Y|REP|||NONE|37.794344|-79.47658|24450|LEXINGTON|VA
C00005926|ILLINOIS REPUBLICAN PARTY|U|Y|REP|||ILLINOIS MAJORITY FUND; THE|41.85168971764706|-87.67981902352942|60664|CHICAGO|IL
C00006080|AMERICAN HEALTH CARE ASSOCIATION POLITICAL ACTION COMMITTEE|B|Q|||T|AMERICAN HEALTH CARE ASSOCIATION|38.89531540217391|-77.01958254710144|20024|WASHINGTON|DC
C00006486|INDIANA REPUBLICAN STATE COMMITTEE, INC.|U|Y|REP|||WALORSKI VICTORY FUND|39.797402600000005|-86.1365729|46204|INDIANAPOLIS|IN
C00007070|TEXAS INSTRUMENTS INCORPORATED POLITICAL ACTION COMMITTEE (TI PAC)|B|Q|||C|TEXAS INSTRUMENTS INCORPORATED|32.785762754098364|-96.78275256557379|75374|DALLAS|TX
C00007450|AMERICAN GAS ASSOCIATION POLITICAL ACTION COMMITTEE|B|Q|||T|AMERICAN GAS ASSOCIATION|38.89531540217391|-77.01958254710144|20001|WASHINGTON|DC
C00007542|SHEET METAL WORKERS' INTERNATIONAL ASSOCIATION POLITICAL ACTION LEAGUE|U|Q|||L|SHEET METAL WORKERS INTERNATIONAL ASSOCIATION|38.89531540217391|-77.01958254710144|20006|WASHINGTON|DC
C00007658|DEMOCRATIC PARTY OF SOUTH CAROLINA|U|Y|DEM|||DOLLARS FOR DEMOCRATS|34.02276891428572|-80.98945448571428|29250|COLUMBIA|SC
C00007849|SPEAK UP FOR RURAL ELECTRIFICATION (SURE)|U|Q|||M||38.20007860606061|-85.68525571212122|40232|LOUISVILLE|KY
C00007880|CULAC THE PAC OF CREDIT UNION NATIONAL ASSOCIATION|B|Q|||T|CREDIT UNION NATIONAL ASSOCIATION|38.89531540217391|-77.01958254710144|20004|WASHINGTON|DC
C00007898|OFFICE AND PROFESSIONAL EMPLOYEES INTERNATIONAL UNION (OPEIU) JB MOSS VOICE OF THE ELECTORATE (VOTE)|U|Q|UNK||L|OFFICE AND PROFESSIONAL EMPLOYEES INTERNATIONAL UNION (OPEIU)|40.76633930120482|-73.97691936746988|10011|NEW YORK|NY
C00007922|LABORERS' INTERNATIONAL UNION OF NORTH AMERICA (LIUNA) PAC|B|Q|UNK||L|LABORERS' INTERNATIONAL UNION OF NORTH AMERICA|38.89531540217391|-77.01958254710144|20006|WASHINGTON|DC
C00007948|WEYERHAEUSER COMPANY POLITICAL ACTION COMMITTEE|B|Q|||C|WEYERHAEUSER COMPANY|47.34084625|-122.14770974999999|98063|FEDERAL WAY|WA
C00008078|OHIO D.R.I.V.E. (DEMOCRATIC  REPUBLICAN INDEPENDENT VOTER EDUCATION)  - TEAMSTERS JC #41|U|Q|||L|TEAMSTERS JOINT COUNCIL #41|41.6749844857143|-83.52541554285715|43609|TOLEDO|OH
C00008086|MONTANA REPUBLICAN STATE CENTRAL COMMITTEE|U|Y|REP|||DAINES-ZINKE VICTORY COMMITTEE|46.765360875|-112.098012125|59624|HELENA|MT
C00008110|DEMOCRATIC PARTY OF THE SECOND CONGRESSIONAL DISTRICT OF WISCONSIN *|U|Y|DEM||||43.07264378947367|-89.4054060526316|53701|MADISON|WI
C00008151|FIRST HORIZON NATIONAL CORPORATION FEDERAL PAC|U|Q|||C||35.16473077142859|-89.95803939999998|38103|MEMPHIS|TN
C00008169|ACTION COMMITTEE FOR RURAL ELECTRIFICATION/MISSOURI COOPERATIVES (FKA MISSOURI ACRE)|U|Q|||V|ASSOCIATION OF MISSOURI ELECTRIC COOPERATIVES|38.534770272727265|-92.23967436363635|65102|JEFFERSON CITY|MO
C00008227|ARIZONA REPUBLICAN PARTY|U|Y|REP||||33.406690705128206|-112.12873824358972|85016|PHOENIX|AZ
C00008268|TRANSPORT WORKERS UNION POLITICAL CONTRIBUTIONS COMMITTEE|B|Q|||L|TRANSPORT WORKERS UNION OF AMERICA|38.89531540217391|-77.01958254710144|20001|WASHINGTON|DC
C00008409|INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL #302 VOLUNTARY POLITICAL FUND|U|Q|UNK||L||47.6499472|-122.04682519999999|98011|BOTHELL|WA
C00008474|CITIGROUP INC. POLITICAL ACTION COMMITTEE - FEDERAL (CITIGROUP PAC-FEDERAL)|B|Q|||C|CITIGROUP INC.|38.89531540217391|-77.01958254710144|20004|WASHINGTON|DC
C00008664|MISSOURI REPUBLICAN STATE COMMITTEE-FEDERAL|U|Y|REP|||7TH DISTRICT CONGRESSIONAL REPUBLICAN COMMITTEE|38.534770272727265|-92.23967436363635|65101|JEFFERSON CITY|MO
C00008748|SEMPRA ENERGY EMPLOYEES POLITICAL ACTION COMMITTEE- FEDERAL|B|Q|NNE||C|SEMPRA ENERGY|32.89411814814816|-116.99533772839506|92101|SAN DIEGO|CA
C00008755|REPUBLICAN PARTY SIXTH CONGRESSIONAL DISTRICT OF WISCONSIN|U|Y|REP||||44.037726199999994|-88.59705120000001|54902|OSHKOSH|WI
C00008839|AMERICAN PODIATRIC MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE|U|Q|||M|AMERICAN PODIATRIC MEDICAL ASSOCIATION, INC.|39.07524977777778|-77.165865|20814|BETHESDA|MD
C00008896|"OPEIU LOCAL 153 ""VOTE"" (VOICE OF THE ELECTORATE) COMMITTEE"|U|Q|||L|EMPLOYEES INT'L UNION; OFFICE & PROF.|40.76633930120482|-73.97691936746988|10011|NEW YORK|NY
C00009282|NORFOLK SOUTHERN CORPORATION GOOD GOVERNMENT FUND|B|Q|UNK||C|NORFOLK SOUTHERN CORPORATION|38.89531540217391|-77.01958254710144|20002|WASHINGTON|DC
C00009357|THE RECORDING INDUSTRY ASSOCIATION OF AMERICA POLITICAL ACTION COMMITTEE|B|Q|||T|THE RECORDING INDUSTRY ASSOCIATION OF AMERICA, INC.|38.89531540217391|-77.01958254710144|20004|WASHINGTON|DC
C00009423|LAND O'LAKES, INC., PAC|B|Q|||V|LAND O'LAKES, INC.|44.990915|-93.106593|55164|ST. PAUL|MN
C00009456|3RD CONGRESSIONAL DISTRICT DEMOCRATIC PARTY OF WISCONSIN|U|Y|DEM||||44.780427|-91.48065|54701|EAUCLAIRE|WI
C00009597|NATIONAL COUNCIL OF COAL LESSORS INC PAC|U|Q|||T|COAL LESSORS INC; NAT'L COUNCIL OF|38.89531540217391|-77.01958254710144|20001|WASHINGTON|DC
C00009639|SUNTRUST BANK GOOD GOVERNMENT GROUP - GEORGIA|U|Q|NNE||C|SUNTRUST BANK (CONNECTED), TENNESSEE, MID-ATLANTIC, FL, NC|33.828458666666684|-84.40236618918924|30303|ATLANTA|GA
C00009704|CONSERVATIVE VICTORY FUND|U|Q|CRV||M||38.79919622727272|-77.09773936363636|22314|ALEXANDRIA|VA
C00009795|GREATER WASHINGTON BOARD OF TRADE FEDERAL PAC|U|Q|||M||38.89531540217391|-77.01958254710144|20006|WASHINGTON|DC
C00009845|MONTGOMERY COUNTY DEMOCRATIC CENTRAL COMMITTEE|U|Y|DEM||||39.085619|-77.1425335|20895|KENSINGTON|MD
C00009936|AMERICAN FEDERATION OF GOVT. EMPL. POLITICAL ACTION COMMITTEE|B|Q|UNK||L|AMERICAN FEDERATION OF GOV'T EMPLOYEES|38.89531540217391|-77.01958254710144|20001|WASHINGTON|DC
C00009985|NATIONAL ASSOCIATION OF BROADCASTERS POLITICAL ACTION COMMITTEE (NABPAC)|B|Q|UNK||T|NATIONAL ASSOCIATION OF BROADCASTERS|38.89531540217391|-77.01958254710144|20036|WASHINGTON|DC
C00010033|MONTANA DEMOCRATIC PARTY|U|Y|DEM|||DNC STATE PARTY VICTORY FUND|46.765360875|-112.098012125|59624|HELENA|MT
C00010082|NATIONAL CABLE AND TELECOMMUNICATIONS ASSOCIATION POLITICAL ACTION COMMITTEE (NCTA PAC)|B|Q|||T||38.89531540217391|-77.01958254710144|20001|WASHINGTON|DC
C00010124|ASSOCIATED EQUIPMENT DISTRIBUTORS POLITICAL ACTION COMMITTEE|B|Q|UNK||T|ASSOCIATED EQUIPMENT DISTRIBUTORS|38.79919622727272|-77.09773936363636|22314|ALEXANDRIA|VA
C00010322|AMERICAN POSTAL WORKERS UNION COMMITTEE ON POLITICAL ACTION|U|W|||||38.89531540217391|-77.01958254710144|20005|WASHINGTON|DC
C00010363|CONSERVATIVE LEADERSHIP POLITICAL ACTION COMMITTEE|U|Q|||M|NONE|38.87518503125|-77.09935687500001|22201|ARLINGTON|VA
C00010421|ASSOCIATED BUILDERS AND CONTRACTORS POLITICAL ACTION COMMITTEE (ABC PAC)|B|Q|UNK||T|ASSOCIATED BUILDERS & CONTRACTORS|38.89531540217391|-77.01958254710144|20001|WASHINGTON|DC
C00010439|IDAHO STATE DEMOCRATIC PARTY|U|Y|DEM|||DOLLARS FOR DEMOCRATS|43.51203700000001|-116.23286|83701|BOISE|ID
C00010470|UNION PACIFIC CORP. FUND FOR EFFECTIVE GOVERNMENT|B|Q|UNK||C|UNION PACIFIC CORPORATION|38.89531540217391|-77.01958254710144|20005|WASHINGTON|DC
C00010520|MEREDITH CORPORATION EMPLOYEES FUND FOR BETTER GOVERNMENT|B|Q|NNE||C|MEREDITH CORPORATION EMPLOYEES FUND FOR BETTER GOVERNMENT|41.65428011864408|-93.58401089830507|50309|DES MOINES|IA
C00010561|KANSAS ACTION COMMITTEE FOR RURAL ELECTRIFICATION|U|Q|||T||37.21313|-100.34464|67864|MEADE|KS
C00010603|DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE|U|Y|DEM||||38.89531540217391|-77.01958254710144|20003|WASHINGTON|DC
C00010793|THE LOOSE GROUP|U|Q|||M|NONE|33.828458666666684|-84.40236618918924|30357|ATLANTA|GA
